,Address1,Address2,price,postal,street,lats,lons,codes
1264,#520 -650 SHEPPARD AVE E,"Toronto, Ontario M2K1B7",529000.0,M2K 1B7,650 sheppard ave e,43.7691567,-79.3768509,"{'place_id': 105937767, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 23959828, 'boundingbox': ['43.7682222', '43.7700888', '-79.381158', '-79.3725287'], 'lat': '43.7691567', 'lon': '-79.3768509', 'display_name': 'Sheppard Avenue East, Bayview Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1C3, Canada', 'class': 'highway', 'type': 'secondary', 'importance': 0.7000000000000001}"
1265,43 BRITAIN Street Unit# 200,"Toronto, Ontario M5A1R7",4700000.0,M5A 1R7,43 britain street ,43.653759,-79.369956,"{'place_id': 48091167, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4035049048, 'boundingbox': ['43.653709', '43.653809', '-79.370006', '-79.369906'], 'lat': '43.653759', 'lon': '-79.369956', 'display_name': '43, Britain Street, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1S2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1266,#804 -88 SCOTT ST,"Toronto, Ontario M5E1X6",749000.0,M5E 1X6,88 scott st,43.6468895,-79.3754818,"{'place_id': 95865707, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4674704, 'boundingbox': ['43.6463369', '43.6474567', '-79.3757274', '-79.3752501'], 'lat': '43.6468895', 'lon': '-79.3754818', 'display_name': 'Scott Street, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1A7, Canada', 'class': 'highway', 'type': 'residential', 'importance': 0.6}"
1267,#6607 -388 YONGE ST,"Toronto, Ontario M5B0A4",1399800.0,M5B 0A4,388 yonge st,43.6592954,-79.3825676,"{'place_id': 63522872, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5708791522, 'boundingbox': ['43.6592454', '43.6593454', '-79.3826176', '-79.3825176'], 'lat': '43.6592954', 'lon': '-79.3825676', 'display_name': 'Crunch Fitness, 388, Yonge Street, Downtown Yonge, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B1S9, Canada', 'class': 'leisure', 'type': 'fitness_centre', 'importance': 0.611}"
1268,#1402 -15 TORRANCE RD,"Toronto, Ontario M1J3K2",499900.0,M1J 3K2,15 torrance rd,43.740723,-79.23480473169968,"{'place_id': 109243810, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31373425, 'boundingbox': ['43.740493', '43.740936', '-79.235499', '-79.234414'], 'lat': '43.740723', 'lon': '-79.23480473169968', 'display_name': '15, Torrance Road, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1J 2M7, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1269,#1501 -89 MCGILL ST,"Toronto, Ontario M5B0B1",658000.0,M5B 0B1,89 mcgill st,43.6606121,-79.3785633,"{'place_id': 80997854, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7781397438, 'boundingbox': ['43.6605621', '43.6606621', '-79.3786133', '-79.3785133'], 'lat': '43.6606121', 'lon': '-79.3785633', 'display_name': '89, McGill Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2A2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1270,#1908 -812 BURNHAMTHORPE RD,"Toronto, Ontario M9C4W1",645900.0,M9C 4W1,812 burnhamthorpe rd,43.63967135,-79.5815957845835,"{'place_id': 110434741, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 34775253, 'boundingbox': ['43.6394139', '43.6399376', '-79.5819599', '-79.5812259'], 'lat': '43.63967135', 'lon': '-79.5815957845835', 'display_name': 'Millgate Manor Condos, 812, Burnhamthorpe Road, Old Burnhamthorpe, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 1Y5, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1271,#51 -45 FOUNDRY AVE,"Toronto, Ontario M6H4K7",699900.0,M6H 4K7,45 foundry ave,43.67057544656503,-79.44912992944775,"{'place_id': 5393394, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 67808306, 'boundingbox': ['43.670525446565', '43.670625446565', '-79.449179929448', '-79.449079929448'], 'lat': '43.67057544656503', 'lon': '-79.44912992944775', 'display_name': '45, Foundry Avenue, Wallace Emerson, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 3Z6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1272,#510 -245 DAVISVILLE AVE,"Toronto, Ontario M4S3H4",890000.0,M4S 3H4,245 davisville ave,43.6999693,-79.38739994159096,"{'place_id': 115761354, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 56057400, 'boundingbox': ['43.6997482', '43.7001507', '-79.3877678', '-79.3869907'], 'lat': '43.6999693', 'lon': '-79.38739994159096', 'display_name': ""245, Davisville Avenue, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 2L8, Canada"", 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1273,#409 -275 YORKLAND RD,"Toronto, Ontario M2J0B4",599000.0,M2J 0B4,275 yorkland rd,43.774819199999996,-79.33698975467289,"{'place_id': 233023903, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 662257480, 'boundingbox': ['43.774525', '43.775134', '-79.337264', '-79.336734'], 'lat': '43.774819199999996', 'lon': '-79.33698975467289', 'display_name': 'Yorkland, 275, Yorkland Road, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0B3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1274,#2111 -7 GRENVILLE ST,"Toronto, Ontario M4Y1W9",1298000.0,M4Y 1W9,7 grenville st,43.661925454545454,-79.38391927272727,"{'place_id': 41558989, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401215783, 'boundingbox': ['43.661875454545', '43.661975454545', '-79.383969272727', '-79.383869272727'], 'lat': '43.661925454545454', 'lon': '-79.38391927272727', 'display_name': '7, Grenville Street, Discovery District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1X5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1275,#2005 -3131 BRIDLETOWNE CIRC,"Toronto, Ontario M1W2S9",485000.0,M1W 2S9,3131 bridletowne circ,,,
1276,#314 -25 FONTENAY CRT,"Toronto, Ontario M9A0C4",759000.0,M9A 0C4,25 fontenay crt,43.682928,-79.510797,"{'place_id': 48094809, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4035130491, 'boundingbox': ['43.682878', '43.682978', '-79.510847', '-79.510747'], 'lat': '43.682928', 'lon': '-79.510797', 'display_name': '25, Fontenay Court, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M6M 2E6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.511}"
1277,#702 -25 FONTENAY CRT,"Toronto, Ontario M9A0C4",660000.0,M9A 0C4,25 fontenay crt,43.682928,-79.510797,"{'place_id': 48094809, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4035130491, 'boundingbox': ['43.682878', '43.682978', '-79.510847', '-79.510747'], 'lat': '43.682928', 'lon': '-79.510797', 'display_name': '25, Fontenay Court, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M6M 2E6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.511}"
1278,#209 -161 ROEHAMPTON AVE,"Toronto, Ontario M4P0C8",599900.0,M4P 0C8,161 roehampton ave,43.70882072972973,-79.39404489189188,"{'place_id': 41736714, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401259241, 'boundingbox': ['43.70877072973', '43.70887072973', '-79.394094891892', '-79.393994891892'], 'lat': '43.70882072972973', 'lon': '-79.39404489189188', 'display_name': ""161, Roehampton Avenue, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 2C9, Canada"", 'class': 'place', 'type': 'house', 'importance': 0.611}"
1279,#806 -11 BRUNEL CRT,"Toronto, Ontario M5V3Y3",735000.0,M5V 3Y3,11 brunel crt,43.63940245,-79.39314572608257,"{'place_id': 112403088, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 41363026, 'boundingbox': ['43.6391145', '43.6396588', '-79.3939348', '-79.3928718'], 'lat': '43.63940245', 'lon': '-79.39314572608257', 'display_name': '11, Brunel Court, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3Y7, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1280,#103 -58 MACAULAY AVE,"Toronto, Ontario M6P3P6",999900.0,M6P 3P6,58 macaulay ave,43.6615501,-79.452413,"{'place_id': 105703785, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 23402312, 'boundingbox': ['43.6613129', '43.6618475', '-79.4534482', '-79.4508987'], 'lat': '43.6615501', 'lon': '-79.452413', 'display_name': 'Macaulay Avenue, Junction Triangle, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6P, Canada', 'class': 'highway', 'type': 'residential', 'importance': 0.6}"
1281,#321 -1100 KINGSTON RD,"Toronto, Ontario M1N0B3",649900.0,M1N 0B3,1100 kingston rd,43.681285279952796,-79.28235462636769,"{'place_id': 4751001, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66415770, 'boundingbox': ['43.681235279953', '43.681335279953', '-79.282404626368', '-79.282304626368'], 'lat': '43.681285279952796', 'lon': '-79.28235462636769', 'display_name': '1100, Kingston Road, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M4E 3T2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.511}"
1282,#508 -763 BAY ST,"Toronto, Ontario M5G2R3",750000.0,M5G 2R3,763 bay st,43.66012805,-79.38508287060748,"{'place_id': 110258382, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 34111106, 'boundingbox': ['43.6599279', '43.6603071', '-79.3853708', '-79.3847952'], 'lat': '43.66012805', 'lon': '-79.38508287060748', 'display_name': 'Residences of College Park North, 763, Bay Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 2J9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1283,82 COURVILLE COACHWAY,"Toronto, Ontario M2J3V6",699000.0,M2J 3V6,82 courville coachway,43.79350342323708,-79.33781112433194,"{'place_id': 8094076, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 75969615, 'boundingbox': ['43.793453423237', '43.793553423237', '-79.337861124332', '-79.337761124332'], 'lat': '43.79350342323708', 'lon': '-79.33781112433194', 'display_name': '82, Courville Coachway, Pleasant View, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 4A4, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1284,#864 W -135 LOWER SHERBOURNE ST,"Toronto, Ontario M5A1E7",559000.0,M5A 1E7,135 lower sherbourne st,43.6500256,-79.3676948,"{'place_id': 166030775, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 261803393, 'boundingbox': ['43.649923', '43.6503944', '-79.3678691', '-79.3676342'], 'lat': '43.6500256', 'lon': '-79.3676948', 'display_name': 'Lower Sherbourne Street, St. Lawrence, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1E6, Canada', 'class': 'highway', 'type': 'tertiary', 'importance': 0.7000000000000001}"
1285,#1405 -62 FOREST MANOR RD,"Toronto, Ontario M2J0B7",799000.0,M2J 0B7,62 forest manor rd,43.7723652,-79.3445747,"{'place_id': 106145123, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 24446530, 'boundingbox': ['43.7694065', '43.7750166', '-79.3447907', '-79.3433406'], 'lat': '43.7723652', 'lon': '-79.3445747', 'display_name': 'Forest Manor Road, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 1M4, Canada', 'class': 'highway', 'type': 'residential', 'importance': 0.6}"
1286,#835 -8 HILLSDALE AVE E,"Toronto, Ontario M4S0B2",699900.0,M4S 0B2,8 hillsdale ave e,43.7039934,-79.3947459,"{'place_id': 100848752, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13799053, 'boundingbox': ['43.7034183', '43.7046352', '-79.3976529', '-79.3916341'], 'lat': '43.7039934', 'lon': '-79.3947459', 'display_name': ""Hillsdale Avenue East, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 1P3, Canada"", 'class': 'highway', 'type': 'residential', 'importance': 0.7000000000000001}"
1287,#502 -2212 LAKE SHORE BLVD W,"Toronto, Ontario M8V0C2",599000.0,M8V 0C2,2212 lake shore blvd w,43.622546650000004,-79.48251107949343,"{'place_id': 181828570, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 336845770, 'boundingbox': ['43.6223154', '43.6226592', '-79.4827677', '-79.4820295'], 'lat': '43.622546650000004', 'lon': '-79.48251107949343', 'display_name': '2212, Lake Shore Boulevard West, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 1A2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
1288,#15 -175 TRUDELLE ST,"Toronto, Ontario M1J3K5",699000.0,M1J 3K5,175 trudelle st,43.7411252,-79.2370968,"{'place_id': 6514883, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 804626346, 'boundingbox': ['43.7410752', '43.7411752', '-79.2371468', '-79.2370468'], 'lat': '43.7411252', 'lon': '-79.2370968', 'display_name': '175, Trudelle Street, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1J 2E4, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1289,#2103 -251 JARVIS ST,"Toronto, Ontario M5B0C3",629200.0,M5B 0C3,251 jarvis st,43.657546234042556,-79.37461538297872,"{'place_id': 41279531, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401029278, 'boundingbox': ['43.657496234043', '43.657596234043', '-79.374665382979', '-79.374565382979'], 'lat': '43.657546234042556', 'lon': '-79.37461538297872', 'display_name': '251, Jarvis Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2L1, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1290,#4309 -180 UNIVERSITY AVE,"Toronto, Ontario M5H0A2",2378000.0,M5H 0A2,180 university ave,43.6489079,-79.3860758,"{'place_id': 21691600, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2378230984, 'boundingbox': ['43.6488579', '43.6489579', '-79.3861258', '-79.3860258'], 'lat': '43.6489079', 'lon': '-79.3860758', 'display_name': '180, University Avenue, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H 2X7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1291,#612 -2119 LAKE SHORE BLVD W,"Toronto, Ontario M8V4E8",599999.0,M8V 4E8,2119 lake shore blvd w,43.62789025,-79.47809251979763,"{'place_id': 110011677, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 33408310, 'boundingbox': ['43.6276424', '43.628073', '-79.478601', '-79.477617'], 'lat': '43.62789025', 'lon': '-79.47809251979763', 'display_name': 'The Waterview, 2119, Lake Shore Boulevard West, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 1A2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
1292,#204 -625 AVENUE RD,"Toronto, Ontario M4V2K6",1499000.0,M4V 2K6,625 avenue rd,43.6905768,-79.40193040674251,"{'place_id': 110712797, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 35491442, 'boundingbox': ['43.6904346', '43.6907189', '-79.4021302', '-79.4017306'], 'lat': '43.6905768', 'lon': '-79.40193040674251', 'display_name': ""The Lonsdale, 625, Avenue Road, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 2K5, Canada"", 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1293,#1717 -65 EAST LIBERTY ST,"Toronto, Ontario M6K0A2",699000.0,M6K 0A2,65 east liberty st,43.63815065,-79.41407665185808,"{'place_id': 157716618, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 229484543, 'boundingbox': ['43.6379514', '43.6385531', '-79.4143579', '-79.413871'], 'lat': '43.63815065', 'lon': '-79.41407665185808', 'display_name': '65, East Liberty Street, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3P8, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1294,#303 -1331 QUEEN ST E,"Toronto, Ontario M4M1K9",819000.0,M4M 1K9,1331 queen st e,43.663932176923076,-79.32662253846154,"{'place_id': 4726173, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66414012, 'boundingbox': ['43.663882176923', '43.663982176923', '-79.326672538462', '-79.326572538462'], 'lat': '43.663932176923076', 'lon': '-79.32662253846154', 'display_name': '1331, Queen Street East, Leslieville, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1C2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1295,#214 -430 RONCESVALLES AVE,"Toronto, Ontario M6R3B9",1314900.0,M6R 3B9,430 roncesvalles ave,43.6521482625,-79.451488125,"{'place_id': 285587233, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 67739408, 'boundingbox': ['43.6520982625', '43.6521982625', '-79.451538125', '-79.451438125'], 'lat': '43.6521482625', 'lon': '-79.451488125', 'display_name': '430, Roncesvalles Avenue, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 2N2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1296,#661 -3 EVERSON DR,"Toronto, Ontario M2N7C2",650000.0,M2N 7C2,3 everson dr,43.7572006,-79.40566446265967,"{'place_id': 109632313, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32333522, 'boundingbox': ['43.7569556', '43.7574457', '-79.4058581', '-79.4054708'], 'lat': '43.7572006', 'lon': '-79.40566446265967', 'display_name': '3, Everson Drive, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 2T3, Canada', 'class': 'building', 'type': 'residential', 'importance': 0.611}"
