Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#817 -8 TELEGRAM MEWS,"Toronto, Ontario M5V3Z5",23801697,C5424219,SingleFamily,1749000.00,,Apartment,,3,4,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,39,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$5,211.94 (CAD)","Underground, Visitor Parking",17 days,3,3,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,,"$1,429.77 (CAD) Monthly",Crossbridge Condominiums Services Ltd,2,"{'Main level': {'Foyer': '3.1 m x 1 m', 'Living room': '5.5 m x 4.6 m', 'Dining room': '5.5 m x 3.6 m', 'Kitchen': '4.6 m x 2.5 m', 'Bedroom': '3.1 m x 3.1 m'}, 'Second level': {'Primary Bedroom': '4.2 m x 4.2 m', 'Bedroom 2': '3.6 m x 3.4 m', 'Loft': '4.2 m x 3.3 m'}}"
#110 -1183 DUFFERIN ST,"Toronto, Ontario M6H4B7",23839529,W5436909,SingleFamily,599900.00,,Row/Townhouse,,1,1,,PublicTransit,2,,,,,,,,,,,,,,,,Walk-up,no,,,,yes,26,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Dovercourt-Wallace Emerson-Junction,Condominium/Strata,$0 (CAD),,2 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Brick,,,Public Transit,$557.70 (CAD) Monthly,Tbd,,"{'Main level': {'Living room': '25.1 m x 11.9 m', 'Dining room': '25.1 m x 11.9 m', 'Kitchen': '25.1 m x 11.9 m'}, 'Second level': {'Bedroom': '15.4 m x 10.9 m'}}"
#1001 -100 QUEBEC AVE,"Toronto, Ontario M6P4B8",23783845,W5418207,SingleFamily,1195000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,23,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,High Park North,Condominium/Strata,"$3,635.53 (CAD)",Underground,22 days,3,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,"$1,085.78 (CAD) Monthly",360 Management Community Limited,1,"{'Main level': {'Living room': '18.6 m x 11.3 m', 'Dining room': '9.85 m x 9.3 m', 'Kitchen': '14.85 m x 8.35 m', 'Bedroom': '10.9 m x 13.7 m'}}"
#403 -90 SHERBOURNE ST,"Toronto, Ontario M5A2R1",23796207,C5422256,SingleFamily,1065000.00,,Apartment,,1,2,,,,,,,,,,,,,,,,,Storage-Locker,,,no,,,,yes,32,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,"$3,305.50 (CAD)",,18 days,2,1,,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$787.07 (CAD) Monthly,Nadlan-Harris Property Management,1,"{'Main level': {'Living room': '3.65 m x 4.05 m', 'Dining room': '5.09 m x 2.25 m', 'Kitchen': '4.75 m x 2.7 m', 'Primary Bedroom': '3.65 m x 4.05 m', 'Bedroom 2': '2.6 m x 3.5 m'}}"
#306 -500 SHERBOURNE ST,"Toronto, Ontario M4X1L1",23785893,C5418914,SingleFamily,788000.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,20,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,North St. James Town,Condominium/Strata,"$1,922.98 (CAD)",Underground,21 days,1,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,,$418.05 (CAD) Monthly,Principle Property Management 416-928-9111,,"{'Flat': {'Living room': '1.9 m x 3.28 m', 'Dining room': '2.21 m x 3.28 m', 'Den': '2.8 m x 2.16 m', 'Primary Bedroom': '3.8 m x 2.74 m', 'Kitchen': '2.74 m x 2.13 m'}}"
#118 -20 ELSIE LANE,"Toronto, Ontario M6P3N9",23811898,W5427669,SingleFamily,799900.00,,Row/Townhouse,,2,3,,"Hospital,Park,PublicTransit,Schools",2,,,,,"Underground,VisitorParking",,,,,,,,,,,,no,,,,yes,23,"Video,FloorPlan",Realvision,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Dovercourt-Wallace Emerson-Junction,Condominium/Strata,"$2,957.30 (CAD)","Underground, Visitor Parking",12 days,2,2,,,Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit, Schools",$325.31 (CAD) Monthly,Cape Property Manager,1,"{'Main level': {'Foyer': '1.5 m x 1.5 m', 'Living room': '5.2 m x 5.2 m', 'Kitchen': '3 m x 2.4 m'}, 'Second level': {'Office': '1.7 m x 1.5 m', 'Primary Bedroom': '2.7 m x 4.3 m', 'Bedroom 2': '2.2 m x 2.8 m'}}"
#PH9 -28 TED ROGERS WAY,"Toronto, Ontario M4Y2J4",23822053,C5431033,SingleFamily,1188000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,CarWash,Security/Concierge,PartyRoom",,,no,,,,yes,19,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$3,663.44 (CAD)","Underground, Visitor Parking",9 days,2,2,Balcony,"Storage - Locker, Car Wash, Security/Concierge, Party Room",Central air conditioning,Forced air (Natural gas),,Indoor pool,,"Park, Public Transit, Schools",$775.95 (CAD) Monthly,Crossbridge Condominium Services Ltd.,1,"{'Flat': {'Living room': '7.47 m x 5.41 m', 'Dining room': '7.47 m x 5.41 m', 'Kitchen': '7.47 m x 5.41 m', 'Bedroom': '3.12 m x 4.29 m', 'Bedroom 2': '2.82 m x 2.74 m'}}"
#201 -430 RONCESVALLES AVE,"Toronto, Ontario M6R3B9",23803920,W5424913,SingleFamily,849900.00,,Apartment,,1,2,,"Hospital,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,9,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Roncesvalles,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",16 days,1,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Electric),"Brick, Concrete",,,"Hospital, Public Transit, Schools",$346.49 (CAD) Monthly,Melbourne Property Management,,"{'Main level': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#328 -38 IANNUZZI ST,"Toronto, Ontario M5V0S2",23831218,C5434268,SingleFamily,699000.00,,Apartment,,1,2,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,30,"Video,Brochure,Photos",,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",5 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,,"Brick, Concrete",,,,$461.27 (CAD) Monthly,Duka Property Management 416-551-2705,1,"{'Main level': {'Kitchen': '3.06 m x 3.09 m', 'Living room': '4.36 m x 3.09 m', 'Dining room': '4.36 m x 3.09 m', 'Den': '1.99 m x 2.23 m', 'Primary Bedroom': '4.33 m x 2.81 m', 'Bathroom': '1.65 m x 2.81 m'}}"
#330 -21 ICEBOAT TERR,"Toronto, Ontario M5V4A9",23757099,C5409431,SingleFamily,745990.00,,Apartment,,1,2,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,12,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,725.12 (CAD)",Underground,32 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit",$590.14 (CAD) Monthly,Elite Property Management Inc.,1,"{'Flat': {'Kitchen': '2.74 m x 3.31 m', 'Dining room': '2.69 m x 3.73 m', 'Living room': '2.69 m x 3.73 m', 'Den': '2.74 m x 3.36 m', 'Primary Bedroom': '1.78 m x 1.86 m'}}"
#311 -30 HARRISON GARDEN BLVD,"Toronto, Ontario M2N7A9",23806903,C5425867,SingleFamily,519000.00,,Apartment,,1,1,,"Hospital,Park",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Willowdale East,Condominium/Strata,"$1,545.87 (CAD)",Underground,13 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park",$367.01 (CAD) Monthly,Corssbridge Condominium Services,1,"{'Flat': {'Living room': '3.53 m x 3.02 m', 'Dining room': '3.35 m x 3.02 m', 'Kitchen': '2.53 m x 2.1 m', 'Bedroom': '3.23 m x 2.9 m'}}"
#2301 -1 LEE CENTRE DR,"Toronto, Ontario M1H3J2",23804861,E5425353,SingleFamily,498000.00,,Apartment,,1,2,CommunityCentre,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,ExerciseCentre,RecreationCentre",,,no,,,,yes,35,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Woburn,Condominium/Strata,"$1,344.23 (CAD)","Underground, Visitor Parking",15 days,1,1,,"Storage - Locker, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,Community Centre,"Park, Public Transit, Schools",$538.08 (CAD) Monthly,Icc Property Management Ltd 416-431- 8838,1,"{'Flat': {'Living room': '4.58 m x 3.36 m', 'Dining room': '4.58 m x 3.36 m', 'Kitchen': '2.3 m x 2.07 m', 'Primary Bedroom': '3.55 m x 2.75 m', 'Den': '2.75 m x 2.14 m'}}"
#2308 -125 BLUE JAYS WAY,"Toronto, Ontario M5V0C4",23839347,C5436898,SingleFamily,849900.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,324.52 (CAD)",Underground,2 days,2,2,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$530.87 (CAD) Monthly,First Service Residential,,"{'Flat': {'Kitchen': 'Measurements not available', 'Living room': '4.98 m x 2.87 m', 'Dining room': '4.98 m x 2.87 m', 'Den': '2.2 m x 1.95 m', 'Primary Bedroom': '3.45 m x 3.04 m', 'Bedroom 2': '3.58 m x 2.54 m'}}"
215 FORT YORK . UNIT 302 BLVD,"Toronto, Ontario M5V4A2",23779257,C5416619,SingleFamily,899000.00,,Apartment,,2,3,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,29,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,206.44 (CAD)",Underground,24 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit",$745.77 (CAD) Monthly,Cross Bridge Condominium Services,1,"{'Main level': {'Living room': '26.01 m x 13.32 m', 'Dining room': '26.01 m x 13.32 m', 'Kitchen': '26.01 m x 13.32 m', 'Primary Bedroom': '9.48 m x 12.82 m', 'Bedroom 2': '8.76 m x 11.74 m', 'Den': '8.5 m x 8.27 m'}}"
#1505 -49 SILVERSTONE DR,"Toronto, Ontario M9V3G2",23838247,W5436547,SingleFamily,549000.00,,Apartment,,2,2,SchoolBus,"Hospital,Park,Schools",,,,,,VisitorParking,,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,21,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Olive-Silverstone-Jamestown,Condominium/Strata,"$1,097.46 (CAD)",Visitor Parking,3 days,2,2,Balcony,"Storage - Locker, Party Room, Exercise Centre",,Baseboard heaters (Electric),Brick,,School Bus,"Hospital, Park, Schools",$516 (CAD) Monthly,Simons Property Mgt,2,"{'Main level': {'Living room': '5.42 m x 3.6 m', 'Dining room': '2.76 m x 2.76 m', 'Kitchen': '3.55 m x 2.66 m', 'Bedroom': '5.5 m x 3.58 m', 'Bedroom 2': '3.53 m x 3.25 m'}}"
#1302 -18 HARBOUR ST,"Toronto, Ontario M5J2Z6",23748960,C5406593,SingleFamily,899900.00,,Apartment,,2,3,,,,,,,,,,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,21,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,336.13 (CAD)",,34 days,2,2,Balcony,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,,$541.78 (CAD) Monthly,Del Property Management,,"{'Main level': {'Foyer': '2.01 m x 0.88 m', 'Bathroom': '1.37 m x 1.28 m', 'Kitchen': '2.29 m x 2.44 m', 'Dining room': '2.06 m x 3.51 m', 'Living room': '3.05 m x 3.51 m', 'Den': '2.82 m x 2.82 m', 'Bedroom 2': '2.82 m x 2.9 m', 'Primary Bedroom': '3.12 m x 3.05 m'}}"
#2A -317 LONSDALE RD,"Toronto, Ontario M4V1X3",23769733,C5413602,SingleFamily,1099000.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,39,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Casa Loma,Condominium/Strata,"$5,421.32 (CAD)",Underground,27 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,"$1,210.49 (CAD) Monthly",Pro-House Management,2,"{'Other': {'Living room': '6.1 m x 3.55 m', 'Dining room': '6.1 m x 3.55 m', 'Kitchen': '3.9 m x 3.45 m', 'Pantry': '1.5 m x 1.2 m', 'Laundry room': '2 m x 1.1 m', 'Primary Bedroom': '3.8 m x 3.5 m', 'Bedroom 2': '3.4 m x 3.2 m'}}"
#TH 10 -101 GLEN MANOR DR,"Toronto, Ontario M4E3V3",23769822,E5413688,SingleFamily,1199900.00,,Row/Townhouse,,2,3,,"Park,PublicTransit,Schools",3,,,,,,,,,,,,,,,,,no,,,,yes,25,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,The Beaches,Condominium/Strata,"$3,562.21 (CAD)",,27 days,2,2,Ravine,,Wall unit,Baseboard heaters (Electric),Brick,,,"Park, Public Transit, Schools",$622.11 (CAD) Monthly,101 Glen Manor Townhouses,1,"{'Main level': {'Living room': '4.37 m x 4.04 m', 'Dining room': '3.14 m x 2.5 m', 'Kitchen': '3.12 m x 3.68 m'}, 'Second level': {'Primary Bedroom': '4.39 m x 4.04 m', 'Bedroom 2': '3.13 m x 3.95 m'}, 'Third level': {'Den': 'Measurements not available'}}"
#1907 -45 CARLTON ST,"Toronto, Ontario M5B2H9",23837228,C5436342,SingleFamily,899000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,25,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$1,630.47 (CAD)",Underground,3 days,2,2,,,Central air conditioning,Forced air (Natural gas),Brick,,,,"$1,043.23 (CAD) Monthly",Lexington Management,1,"{'Flat': {'Living room': '7 m x 3.65 m', 'Dining room': '7 m x 3.62 m', 'Kitchen': '4.25 m x 2.83 m', 'Primary Bedroom': '6.9 m x 3.3 m', 'Bedroom 2': '4.7 m x 2.93 m', 'Den': '3 m x 6.3 m'}}"
#204 -1200 DON MILLS RD,"Toronto, Ontario M3B3N8",23773259,C5414648,SingleFamily,1069000.00,,Apartment,,2,3,PetsnotAllowed,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,26,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Banbury-Don Mills,Condominium/Strata,"$3,440 (CAD)",Underground,26 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,Pets not Allowed,,"$1,114.19 (CAD) Monthly",Winfield Property Management,1,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Eating area': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Laundry room': 'Measurements not available', 'Foyer': 'Measurements not available'}}"
#309 -621 SHEPPARD AVE E,"Toronto, Ontario M2K1B5",23747430,C5406309,SingleFamily,895000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,38,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bayview Village,Condominium/Strata,"$2,930.38 (CAD)","Underground, Visitor Parking",34 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit, Schools",$532.50 (CAD) Monthly,Legacy Property Management,1,"{'Flat': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#2010 -1 HICKORY TREE RD,"Toronto, Ontario M9N3W4",23771986,W5414160,SingleFamily,498000.00,,Apartment,,1,2,CommunityCentre,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,24,Video,Vimeo,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Weston,Condominium/Strata,"$1,081.50 (CAD)","Underground, Visitor Parking",26 days,1,1,Ravine,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Stone",Indoor pool,Community Centre,"Park, Public Transit",$618.97 (CAD) Monthly,Percel Professional Property Management Phone: 416-243-5110,1,"{'Main level': {'Living room': '5.94 m x 3.48 m', 'Dining room': '5.94 m x 3.48 m', 'Kitchen': '2.45 m x 2.43 m', 'Primary Bedroom': '4.46 m x 2.94 m', 'Solarium': '3.09 m x 1.58 m'}}"
#1802 -1 THE ESPLANADE DR,"Toronto, Ontario M5E0A8",23748956,C5406579,SingleFamily,978000.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,Sauna,ExerciseCentre",,,no,,,,yes,20,"Video,Photos",,Toronto,Ontario,no,no,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,788.28 (CAD)",Underground,34 days,2,2,Balcony,"Security/Concierge, Party Room, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,,$864.96 (CAD) Monthly,Crossbridge Condominium Service,1,"{'Flat': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
6 JACKES AVE,"Toronto, Ontario M4T0A5",23802896,C5424640,Parking,99000.00,,Parking,,0,,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,1,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Parking,Parking,Rosedale-Moore Park,Condominium/Strata,$0 (CAD),Underground,16 days,,0,,,,,,,,,$59.39 (CAD) Monthly,I.C.C Property Management Limited,1,{}
#514 -77 MAITLAND PL,"Toronto, Ontario M4Y2V5",23779246,C5416568,SingleFamily,699000.00,,Apartment,,1,2,,"Hospital,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,Security/Concierge,,,no,,,,yes,25,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Cabbagetown-South St. James Town,Condominium/Strata,"$2,547.92 (CAD)","Underground, Visitor Parking",24 days,2,1,,Security/Concierge,Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Hospital, Public Transit, Schools",$711.99 (CAD) Monthly,G.P.M. - General Property Management Inc.,,"{'Flat': {'Living room': '5.59 m x 3.02 m', 'Dining room': '3.02 m x 2.74 m', 'Kitchen': '3.02 m x 2.43 m', 'Primary Bedroom': '4.27 m x 3.02 m', 'Bedroom 2': '3.39 m x 3.39 m'}}"
#3701 -161 ROEHAMPTON AVE,"Toronto, Ontario M4P1P9",23836115,C5435824,SingleFamily,690000.00,,Apartment,,1,2,,"Park,Schools",,,,,,,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,27,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$2,245.76 (CAD)",,3 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air,Concrete,Outdoor pool,,"Park, Schools",$344.99 (CAD) Monthly,Crossbridge Condo Services,,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#510 -435 RICHMOND ST W,"Toronto, Ontario M5V0N3",23814262,C5428252,SingleFamily,798000.00,,Apartment,,2,2,,,,,,,,VisitorParking,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,29,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Kensington-Chinatown,Condominium/Strata,"$3,135 (CAD)",Visitor Parking,11 days,2,2,Balcony,"Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,,,,$537.66 (CAD) Monthly,Duka Property Management (416) 360- 0372,,"{'Flat': {'Living room': '3.38 m x 3.96 m', 'Kitchen': '3.38 m x 3.45 m', 'Dining room': '3.38 m x 3.96 m', 'Primary Bedroom': '2.8 m x 2.9 m', 'Bedroom 2': '2.94 m x 2.44 m'}}"
#1111 -608 RICHMOND ST W,"Toronto, Ontario M5V1Y9",23769693,C5413457,SingleFamily,629900.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,37,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$1,979.02 (CAD)",Underground,27 days,1,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,,$362.21 (CAD) Monthly,Icon Property Management,,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available'}}"
#UPH 06 -3018 YONGE ST,"Toronto, Ontario M4N2K4",23829175,C5433471,SingleFamily,1349000.00,,Apartment,,2,2,SchoolBus,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Lawrence Park South,Condominium/Strata,"$2,759.99 (CAD)","Underground, Visitor Parking",5 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Outdoor pool,School Bus,"Park, Public Transit, Schools",$831.94 (CAD) Monthly,Duka Property Management,1,"{'Flat': {'Living room': '5.52 m x 4.68 m', 'Dining room': '5.52 m x 4.68 m', 'Primary Bedroom': '3.61 m x 3.07 m', 'Bedroom 2': '3.63 m x 2.92 m', 'Kitchen': '3.07 m x 2.63 m'}}"
#204 -235 ST CLAIR AVE W,"Toronto, Ontario M4V1R4",23798045,C5422963,SingleFamily,1250000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,ExerciseCentre",,,no,,,,yes,34,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Casa Loma,Condominium/Strata,"$3,238.37 (CAD)","Underground, Visitor Parking",18 days,2,2,"Wooded area, Balcony","Storage - Locker, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Park, Public Transit, Schools","$1,201.02 (CAD) Monthly",Royale Grande  Property Management 416-945-7902,1,"{'Flat': {'Living room': '4.42 m x 4.17 m', 'Dining room': '4.09 m x 4.17 m', 'Kitchen': '3.03 m x 2.25 m', 'Primary Bedroom': '4.58 m x 3.31 m', 'Bedroom 2': '3.63 m x 3.23 m'}}"
